3,1471563664,368.00,-789.80,14.00,0.00,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471565037,360.00,0.00,172.30,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00,0.00
3,1471565405,316.00,202.50,3.85,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00,0.00
3,1471565490,375.00,204.30,3.84,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00,0.00
3,1471565647,365.00,80.20,4.01,107.10,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471565749,320.00,86.50,4.05,8.88,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471567231,370.00,353.00,3.13,9.11,1206.00,651.00,0.59,1.00,nan,0.00,nan,-1000.00
3,1471592744,374.00,413.40,2.95,8.69,995.10,537.00,0.49,1.00,nan,0.00,nan,-1000.00
3,1471593502,374.00,8.37,561.60,303.00,0.27,1.00,nan,0.00,nan,-1000.00,0.00,0.00
3,1471593864,359.00,391.40,2.87,8.60,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471594227,370.00,368.60,2.84,8.76,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471594589,358.00,353.70,2.82,8.88,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471594952,325.00,342.30,2.81,8.90,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471595315,376.00,336.20,2.81,8.82,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471595678,373.00,326.80,2.81,8.72,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471596040,378.00,320.80,2.79,8.65,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471596402,367.00,314.50,2.80,8.47,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471589543,374.00,303.10,2.78,7.90,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471589897,363.00,291.10,2.77,7.67,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471590251,371.00,289.90,2.75,7.68,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471590607,366.00,290.20,2.70,7.89,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471590960,368.00,285.70,2.71,8.14,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471591311,366.00,286.10,2.75,8.09,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471591664,375.00,287.50,2.79,8.05,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471592018,372.00,288.30,2.81,8.12,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471592372,376.00,288.90,2.82,7.95,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471592727,364.00,289.00,2.82,7.88,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471593087,374.00,289.60,2.83,7.86,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471593447,364.00,289.90,2.84,7.99,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471593814,371.00,290.10,2.85,7.84,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471594177,372.00,290.10,2.85,7.85,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471594530,374.00,290.00,2.86,7.86,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471594884,373.00,290.10,2.86,7.90,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471595304,370.00,289.90,2.86,7.90,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471595657,323.00,289.80,2.86,7.86,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471596011,372.00,290.00,2.86,7.90,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471596366,367.00,289.30,2.86,7.77,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471596718,370.00,289.80,2.85,7.81,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471597072,368.00,289.60,2.85,7.83,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471597426,375.00,289.40,2.84,7.77,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471597781,367.00,289.30,2.83,7.79,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471598133,365.00,289.00,2.81,7.69,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471598487,364.00,288.60,2.79,7.71,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471598841,372.00,288.40,2.78,7.55,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471599194,367.00,288.10,2.77,7.55,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471599548,361.00,287.60,2.76,7.55,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471599902,374.00,287.10,2.74,7.45,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471600257,397.00,287.20,2.73,7.55,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471600610,320.00,286.80,2.71,7.54,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471600964,364.00,287.30,2.71,7.36,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471601321,353.00,287.10,2.71,7.22,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471601676,371.00,287.50,2.67,7.18,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471602037,359.00,289.00,2.61,7.25,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471602391,357.00,290.70,2.54,7.21,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471602747,362.00,291.30,2.46,7.36,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471603109,361.00,284.80,2.39,7.57,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471603461,359.00,285.20,2.45,6.62,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471603815,360.00,284.90,2.45,6.01,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471603971,363.00,279.80,2.49,6.03,0.00,0.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471604341,357.00,341.10,3.90,9.29,63.02,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471604697,354.00,342.20,3.67,9.59,56.84,30.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471605051,360.00,367.80,4.23,9.65,57.87,31.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471605406,357.00,371.10,4.66,9.49,58.65,31.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471605760,366.00,351.30,4.88,9.31,59.09,31.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471606113,363.00,383.40,4.99,9.32,58.61,31.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471606467,369.00,385.30,5.09,9.26,58.89,31.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471606821,356.00,367.40,5.14,9.15,63.07,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471607175,315.00,334.20,5.18,9.23,59.12,31.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471607529,358.00,314.00,5.20,8.98,58.92,31.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471607884,369.00,316.30,5.21,9.00,59.04,31.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471608238,361.00,316.00,5.25,9.14,59.04,31.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471608592,368.00,270.10,5.27,9.00,59.62,32.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471608946,367.00,282.10,5.26,9.14,59.70,32.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471609300,361.00,306.20,5.25,8.97,59.71,32.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471609654,363.00,279.50,5.25,9.03,59.98,32.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471610006,363.00,234.20,5.26,8.88,60.28,32.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471610361,368.00,218.80,5.22,8.90,60.28,32.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471610715,367.00,270.80,5.21,8.89,64.46,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471611069,360.00,242.00,5.18,9.13,64.71,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471611423,357.00,268.40,5.19,9.00,64.89,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471611777,362.00,272.10,5.18,8.83,60.97,32.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471612131,353.00,277.90,5.19,8.82,65.67,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471612484,367.00,305.00,5.25,9.19,66.04,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471612838,359.00,337.20,5.27,8.94,67.92,36.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471613192,369.00,379.50,5.18,8.75,67.28,36.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471613546,359.00,362.70,5.12,9.17,67.98,36.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471613900,368.00,348.80,5.09,8.78,67.87,36.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471614254,367.00,367.00,5.04,9.22,67.84,36.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471614608,357.00,401.10,5.12,9.03,69.36,37.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471614963,364.00,433.70,5.16,8.72,68.72,37.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471615319,365.00,438.70,5.18,8.67,69.08,37.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471615674,364.00,446.40,5.18,8.74,69.25,37.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471616028,365.00,452.50,5.23,8.97,68.44,36.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471616383,366.00,441.50,5.37,8.91,62.17,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471616739,369.00,431.20,5.38,9.08,69.54,37.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471617096,366.00,423.10,5.38,8.73,69.56,37.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471617450,359.00,435.00,5.37,8.79,69.98,37.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471617806,360.00,447.80,5.40,8.92,70.44,38.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471618162,368.00,450.50,5.41,8.87,69.86,37.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471618519,370.00,453.10,5.45,8.53,70.02,37.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471618874,359.00,451.00,5.49,8.76,70.39,38.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471619234,361.00,441.10,5.55,8.56,70.44,38.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471619594,368.00,427.90,5.57,8.58,70.32,37.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471619948,368.00,414.60,5.57,8.62,70.00,37.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471620304,362.00,430.40,5.54,8.89,66.44,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471620660,356.00,442.70,5.57,8.51,66.58,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471621017,369.00,433.30,5.61,9.04,66.25,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471621371,362.00,431.40,5.67,8.97,66.50,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471621727,363.00,423.40,5.73,8.93,66.49,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471622083,364.00,401.00,5.77,8.89,64.94,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471622439,367.00,373.70,5.80,8.84,62.87,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471622796,369.00,347.00,5.97,8.72,66.06,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471623152,374.00,336.00,5.97,8.66,66.28,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471623507,376.00,329.40,5.98,8.63,65.82,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471623862,365.00,317.80,5.99,8.19,66.04,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471624218,373.00,314.70,6.00,8.11,66.28,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471624574,371.00,312.10,6.00,8.08,66.34,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471624931,374.00,319.50,6.01,8.20,65.80,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471625285,372.00,333.80,6.01,8.09,65.63,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471625641,369.00,333.30,6.00,8.10,66.46,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471625997,368.00,342.70,6.01,8.08,65.50,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471626353,368.00,329.50,6.01,8.37,65.21,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471626709,382.00,340.10,6.02,8.30,65.44,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471627066,367.00,337.50,6.02,8.08,65.20,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471627422,372.00,338.50,6.02,8.08,65.32,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471627778,372.00,343.20,6.02,8.11,65.81,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471628133,380.00,336.00,6.01,8.11,65.13,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471628496,375.00,333.80,6.04,8.09,64.63,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471628859,380.00,313.30,6.04,8.14,65.00,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471629222,372.00,319.10,6.05,8.09,65.01,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471629585,371.00,320.40,6.05,8.13,67.34,36.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471629948,371.00,312.20,6.05,8.12,64.92,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471630311,373.00,311.20,6.05,8.51,64.79,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471630674,379.00,324.70,6.05,7.99,64.95,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471631038,382.00,326.50,6.06,8.26,64.86,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471631401,370.00,322.70,6.06,8.12,64.80,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471631764,369.00,312.50,6.06,8.14,64.70,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471632127,379.00,293.80,6.05,8.32,68.11,36.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471632490,328.00,279.10,6.06,8.04,64.93,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471632853,328.00,265.90,6.07,8.07,64.79,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471633216,362.00,271.10,6.06,8.07,64.95,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471633579,375.00,259.40,6.06,8.15,64.47,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471633943,379.00,271.30,6.07,8.11,64.68,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471634306,373.00,275.20,6.07,8.21,67.87,36.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471634669,375.00,272.00,6.07,8.04,64.48,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471635032,372.00,307.10,6.07,8.05,64.43,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471635395,378.00,313.10,6.08,8.15,64.88,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471635758,379.00,289.50,6.08,8.04,65.08,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471636121,376.00,244.30,6.08,8.09,65.06,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471636484,382.00,259.70,6.09,8.10,64.54,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471636847,371.00,251.50,6.09,8.14,64.56,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471637211,376.00,233.60,6.09,8.08,67.16,36.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471637574,374.00,278.10,6.08,8.16,64.65,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471637937,377.00,324.50,6.09,8.17,64.46,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471638300,380.00,336.20,6.09,8.19,64.36,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471638663,382.00,345.10,6.09,8.11,64.25,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471639026,383.00,352.00,6.09,8.08,64.18,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471639389,371.00,340.60,6.09,8.17,64.14,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471639753,377.00,351.00,6.10,8.35,63.83,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471640116,373.00,351.60,6.09,8.18,64.23,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471640479,374.00,341.40,6.09,8.17,63.76,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471640842,377.00,349.60,6.10,8.16,63.23,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471641205,382.00,342.70,6.09,8.18,64.01,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471641568,381.00,357.20,6.10,8.15,63.96,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471641931,376.00,360.90,6.11,8.13,63.59,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471642294,380.00,358.60,6.11,8.10,63.99,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471642657,373.00,352.00,6.10,8.15,63.81,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471643020,373.00,351.20,6.11,8.16,63.86,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471643383,381.00,351.50,6.11,8.19,63.83,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471643747,381.00,354.30,6.12,8.12,63.87,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471644110,379.00,356.40,6.11,8.14,63.75,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471644473,378.00,352.00,6.12,8.28,63.80,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471644836,369.00,343.90,6.12,8.16,63.56,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471645199,379.00,330.30,6.12,8.15,63.61,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471645562,378.00,339.80,6.13,8.09,63.49,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471645926,376.00,332.40,6.12,8.13,63.54,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471646289,372.00,320.70,6.12,8.11,66.57,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471646652,374.00,328.50,6.13,8.17,63.64,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471647015,372.00,317.90,6.12,8.19,64.03,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471647378,362.00,333.80,6.12,8.15,63.53,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471647741,374.00,331.50,6.11,8.14,63.10,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471648105,380.00,340.80,6.11,8.14,63.35,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471648468,368.00,338.80,6.10,8.16,63.54,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471648831,379.00,346.70,6.10,8.14,63.47,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471649194,380.00,346.90,6.09,8.18,63.28,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471649557,382.00,346.40,6.10,8.16,66.71,36.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471649920,381.00,318.50,6.10,8.13,63.50,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471650283,381.00,342.70,6.10,8.13,62.99,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471650647,379.00,351.70,6.11,8.13,63.19,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471651010,371.00,354.90,6.11,8.13,63.15,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471651373,374.00,356.20,6.10,8.12,64.97,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471651736,330.00,356.80,6.11,8.14,62.98,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471652099,373.00,355.00,6.10,8.15,63.17,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471652462,371.00,316.00,6.09,8.17,63.69,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471652826,378.00,344.60,6.10,8.16,62.84,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471653189,372.00,352.10,6.09,8.16,64.44,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471653552,374.00,355.30,6.10,8.16,62.34,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471653915,377.00,355.60,6.09,8.19,62.50,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471654278,375.00,357.60,6.10,8.14,62.63,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471654641,382.00,355.80,6.09,8.12,62.80,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471655005,374.00,349.20,6.10,8.12,65.75,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471655368,373.00,353.10,6.10,8.14,62.42,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471655731,377.00,355.40,6.10,8.11,65.63,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471656094,375.00,356.50,6.10,8.12,66.01,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471656458,382.00,357.20,6.11,8.11,62.72,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471656821,371.00,360.20,6.10,8.15,63.06,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471657184,375.00,359.80,6.11,8.13,61.94,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471657547,373.00,358.30,6.11,8.16,62.75,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471657910,369.00,359.30,6.12,8.13,62.31,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471658274,377.00,357.70,6.12,8.17,65.90,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471658637,373.00,362.10,6.12,8.17,62.67,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471659000,374.00,364.10,6.11,8.19,62.36,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471659363,380.00,364.10,6.11,8.13,65.59,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471659727,360.00,366.20,6.12,8.18,62.14,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471660090,371.00,355.90,6.12,8.16,62.21,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471660453,376.00,352.60,6.12,8.13,62.70,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471660816,371.00,359.20,6.12,8.14,62.35,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471661179,376.00,360.90,6.12,8.25,61.56,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471661542,373.00,364.30,6.12,8.08,62.27,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471661906,371.00,366.50,6.13,8.12,62.25,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471662269,374.00,365.90,6.12,8.09,65.38,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471662632,373.00,366.90,6.13,8.16,62.59,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471662995,380.00,367.00,6.13,8.14,65.37,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471663359,376.00,346.10,6.14,8.13,65.74,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471663722,328.00,325.30,6.14,8.14,65.53,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471664085,381.00,332.60,6.14,8.11,62.25,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471664448,382.00,333.60,6.14,8.12,65.44,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471664812,381.00,340.10,6.14,8.16,62.52,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471665175,379.00,337.70,6.14,8.08,62.97,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471665538,380.00,348.90,6.15,8.12,62.46,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471665902,374.00,357.20,6.15,8.13,64.86,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471666265,379.00,358.40,6.15,8.14,62.14,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471666628,378.00,361.30,6.16,8.12,62.43,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471666991,374.00,360.00,6.16,8.15,65.05,35.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471667355,370.00,356.90,6.16,8.14,62.56,33.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471667718,383.00,362.00,6.16,8.15,63.98,34.00,0.00,1.00,nan,0.00,nan,-1000.00
3,1471668081,376.00,365.80,6.15,8.11,62.19,33.00,0.00,1.00,nan,0.00,nan,-1000.00
